id,customer_name,sentiment,csat_score,call_timestamp,reason,channel,response_time,call_duration_in_minutes,call_center,agent_id
OPV-37793808-z-257807-Sm,Bernardina Ritchman,Neutral,5,10/5/2023,Billing Question,Chatbot,Within SLA,5,Baltimore/MD,138
RUZ-35170676-7-781309-CY,Gun Cleever,Very Positive,10,10/1/2023,Billing Question,Email,Above SLA,5,Baltimore/MD,110
VII-40681646-O-881301-py,Robby Munro,Neutral,,10/9/2023,Payments,Call-Center,Within SLA,12,Denver/CO,328
CQA-85386127-B-538166-5s,Reinhold Stepto,Negative,,10/14/2023,Payments,Call-Center,Above SLA,34,Los Angeles/CA,430
VLP-43659328-Q-389311-MX,Baird Plum,Very Negative,,10/2/2023,Billing Question,Call-Center,Above SLA,14,Los Angeles/CA,440
FTA-62446302-S-273898-bj,Dorian Titford,Very Positive,,10/13/2023,Billing Question,Call-Center,Below SLA,10,Los Angeles/CA,437
DNO-19674625-K-271640-w5,Violetta Artingstall,Neutral,,10/13/2023,Billing Question,Chatbot,Below SLA,11,Los Angeles/CA,427
LPI-35851564-R-317665-CR,Ab Woolacott,Negative,5,10/6/2023,Payments,Call-Center,Above SLA,33,Baltimore/MD,107
VCC-64531103-0-006526-tR,Genia Milham,Very Negative,4,10/12/2023,Billing Question,Chatbot,Within SLA,14,Los Angeles/CA,415
WIZ-40886481-9-688575-eg,Julienne Swindall,Very Negative,,10/1/2023,Payments,Call-Center,Within SLA,30,Baltimore/MD,131
FXA-55735650-i-727345-1s,Reinhold Fleis,Negative,,10/11/2023,Billing Question,Web,Below SLA,22,Los Angeles/CA,414
FPY-70176477-c-052693-hg,Fidela enzley,Negative,,10/3/2023,Billing Question,Call-Center,Within SLA,44,Los Angeles/CA,441
JHQ-94888787-K-684744-LX,Gina Ferbrache,Neutral,,10/27/2023,Payments,Call-Center,Within SLA,29,Denver/CO,318
GGX-86246655-U-023134-04,Kean Raynes,Negative,,10/19/2023,Payments,Call-Center,Above SLA,43,Los Angeles/CA,431
XFL-98905499-v-199607-ln,Maximilian Ivakhnov,Negative,,10/14/2023,Billing Question,Web,Within SLA,15,Los Angeles/CA,418
FYE-64811685-K-126186-5D,Constantine Petrolli,Negative,,10/30/2023,Service Outage,Email,Within SLA,24,Los Angeles/CA,426
XVV-90716220-I-382413-Vv,Doralin Kernock,Very Negative,2,10/5/2023,Billing Question,Call-Center,Within SLA,5,Baltimore/MD,149
VMO-01372866-W-759979-Cn,Viviana Venton,Very Negative,,10/8/2023,Billing Question,Email,Within SLA,19,Chicago/IL,213
UZS-43038370-e-318455-Pq,Rafe Stredwick,Negative,6,10/17/2023,Billing Question,Call-Center,Within SLA,18,Baltimore/MD,117
ZHV-81105350-f-496605-NA,Grissel Penn,Neutral,,10/4/2023,Billing Question,Email,Above SLA,43,Chicago/IL,215
AGD-24519953-j-550817-c4,Herbie Vaar,Very Positive,,10/28/2023,Billing Question,Email,Below SLA,37,Chicago/IL,213
RIF-79029200-E-085212-RU,Goldy Handford,Neutral,5,10/15/2023,Billing Question,Web,Within SLA,43,Chicago/IL,215
EID-14141733-K-134853-pb,Martina Waldrum,Negative,,10/26/2023,Service Outage,Email,Within SLA,40,Chicago/IL,228
FMV-37484968-r-962963-a2,Audy Eicke,Very Negative,,10/17/2023,Billing Question,Call-Center,Within SLA,25,Chicago/IL,201
ZAN-18367195-t-410674-Fq,Perice Burndred,Negative,6,10/16/2023,Billing Question,Call-Center,Within SLA,38,Los Angeles/CA,437
UUF-29906619-T-285684-LR,Josi Harbron,Neutral,,10/27/2023,Payments,Call-Center,Within SLA,23,Los Angeles/CA,439
ZSU-24305167-D-309488-eW,Celka Bamford,Neutral,,10/26/2023,Billing Question,Call-Center,Within SLA,39,Baltimore/MD,148
DBI-98221730-k-766489-Ug,Lionello Tizzard,Neutral,8,10/19/2023,Billing Question,Email,Within SLA,41,Baltimore/MD,130
OEJ-35385747-a-924530-e1,Marlo Martschke,Neutral,5,10/15/2023,Billing Question,Web,Below SLA,11,Denver/CO,322
IRR-81286701-q-389807-e9,Boris Perdue,Very Negative,3,10/25/2023,Service Outage,Email,Within SLA,21,Baltimore/MD,132
BIH-42094459-3-927431-Ii,Corey Leamy,Positive,,10/27/2023,Billing Question,Email,Below SLA,30,Baltimore/MD,110
TVN-76708989-d-417654-Yg,Mattheus Permain,Neutral,,10/18/2023,Billing Question,Web,Within SLA,25,Los Angeles/CA,439
TPG-44187704-0-719583-dK,Constantin Louth,Positive,8,10/1/2023,Billing Question,Call-Center,Within SLA,25,Los Angeles/CA,437
DFM-68637888-v-754852-3Y,Odille Breming,Very Positive,,10/1/2023,Billing Question,Email,Below SLA,22,Baltimore/MD,132
GFK-52240479-3-905878-T4,Homerus Farnworth,Negative,5,10/22/2023,Billing Question,Chatbot,Below SLA,37,Los Angeles/CA,426
QQF-62375288-P-774067-V7,Leeanne Withrington,Neutral,7,10/4/2023,Billing Question,Web,Within SLA,30,Denver/CO,328
UJX-24300517-D-091402-wX,Tracee Gherardesci,Very Positive,,10/19/2023,Billing Question,Chatbot,Above SLA,32,Los Angeles/CA,420
EUR-91612329-8-905475-aU,Elbertine Byrkmyr,Negative,3,10/15/2023,Billing Question,Web,Within SLA,23,Baltimore/MD,118
OUI-62561961-y-695250-QH,Marisa Arson,Neutral,,10/11/2023,Billing Question,Chatbot,Within SLA,10,Los Angeles/CA,406
YVR-01650762-H-763188-73,Leandra Gervaise,Very Negative,,10/20/2023,Billing Question,Web,Within SLA,30,Chicago/IL,225
BKU-44190417-r-714185-jV,Jaime Garlinge,Positive,,10/14/2023,Billing Question,Call-Center,Below SLA,38,Baltimore/MD,155
VXG-18038710-5-932068-XD,Henka Kleine,Negative,,10/9/2023,Billing Question,Call-Center,Above SLA,13,Baltimore/MD,114
VVT-19999324-z-947844-Hk,Guinna Noice,Neutral,,10/20/2023,Billing Question,Web,Within SLA,21,Baltimore/MD,128
UGV-43126434-R-730936-LD,Georgetta Despenser,Negative,,10/20/2023,Billing Question,Email,Within SLA,30,Los Angeles/CA,406
ETH-28565796-O-202628-BI,Tomasine Dagless,Neutral,,10/4/2023,Billing Question,Web,Within SLA,33,Baltimore/MD,147
BVO-85135947-X-029211-rQ,Denna Rennicks,Negative,,10/13/2023,Billing Question,Email,Below SLA,7,Baltimore/MD,126
TGK-02218428-x-130248-BI,Reade Scudders,Neutral,,10/29/2023,Billing Question,Chatbot,Within SLA,8,Baltimore/MD,118
LCO-95731258-k-640604-sk,Arlina Lomas,Negative,,10/11/2023,Billing Question,Chatbot,Within SLA,28,Baltimore/MD,113
LYW-55211016-o-930505-Js,Nial Topping,Neutral,,10/15/2023,Billing Question,Call-Center,Below SLA,16,Los Angeles/CA,416
MHW-50820652-o-486113-oW,Beverie Wilne,Positive,7,10/29/2023,Billing Question,Email,Within SLA,14,Los Angeles/CA,419
SWK-96269695-t-669068-oV,Gilligan Rosendahl,Neutral,,10/4/2023,Service Outage,Chatbot,Within SLA,32,Chicago/IL,217
WXR-80989057-I-210606-JH,Leroi Danat,Neutral,,10/21/2023,Billing Question,Chatbot,Within SLA,37,Chicago/IL,216
RSC-42648701-R-539048-Ee,Logan Andrusov,Very Negative,,10/26/2023,Service Outage,Email,Within SLA,44,Baltimore/MD,111
TDG-46790493-p-691826-zs,Bonni Spykings,Negative,3,10/4/2023,Billing Question,Web,Below SLA,21,Los Angeles/CA,428
AYW-29734451-j-531014-eY,Paola Gauson,Negative,,10/17/2023,Billing Question,Web,Below SLA,35,Chicago/IL,218
CDC-71427619-7-875069-4T,Nan Skeen,Very Negative,,10/24/2023,Payments,Call-Center,Within SLA,5,Baltimore/MD,151
NYE-61141236-L-430412-5J,Stafani Blackly,Negative,,10/12/2023,Service Outage,Web,Within SLA,13,Los Angeles/CA,433
LRQ-99849910-m-736770-xU,Mickie McCullock,Positive,9,10/13/2023,Billing Question,Call-Center,Within SLA,42,Los Angeles/CA,407
EJC-10379926-b-034251-tI,Sigmund Oxford,Neutral,8,10/10/2023,Billing Question,Chatbot,Below SLA,15,Baltimore/MD,101
FIY-04815180-s-393958-5F,Matelda Cuckoo,Neutral,,10/17/2023,Billing Question,Email,Below SLA,18,Los Angeles/CA,402
UIS-81841635-f-625319-A0,Debee Matussevich,Positive,8,10/23/2023,Service Outage,Chatbot,Within SLA,16,Los Angeles/CA,434
RQF-38381883-y-240891-uE,Rickie MacRitchie,Negative,3,10/27/2023,Billing Question,Call-Center,Within SLA,23,Chicago/IL,217
NTS-77059658-M-503940-Hf,Alfred McEntee,Negative,5,10/30/2023,Billing Question,Web,Within SLA,35,Baltimore/MD,115
RTE-82327173-m-140760-PX,Darcee Artin,Neutral,,10/6/2023,Billing Question,Call-Center,Within SLA,17,Baltimore/MD,123
IMM-55951068-k-916109-jq,Alys Snowman,Very Positive,10,10/30/2023,Service Outage,Chatbot,Within SLA,43,Los Angeles/CA,414
SBR-54730875-t-917208-5y,Doti Smallpeice,Negative,3,10/27/2023,Billing Question,Email,Within SLA,24,Denver/CO,320
GOZ-17091206-U-326875-a7,Duffy Cuseick,Neutral,6,10/7/2023,Billing Question,Web,Below SLA,14,Baltimore/MD,153
DDW-52066972-P-532370-5U,Hodge Scanterbury,Very Negative,2,10/23/2023,Payments,Call-Center,Below SLA,5,Chicago/IL,207
SOE-56176998-4-907531-mj,Cody Raffin,Very Positive,,10/22/2023,Billing Question,Chatbot,Above SLA,45,Los Angeles/CA,413
RYG-23778224-e-037832-X6,Roberta McMurrugh,Positive,,10/10/2023,Billing Question,Call-Center,Within SLA,27,Los Angeles/CA,413
DZQ-82792462-w-163737-j0,Saunders Skelton,Very Positive,9,10/22/2023,Billing Question,Chatbot,Below SLA,21,Baltimore/MD,130
KGV-79684521-k-624278-Nc,Adamo Osbourn,Neutral,,10/6/2023,Service Outage,Chatbot,Below SLA,22,Los Angeles/CA,406
RQW-29873098-r-458663-RX,Dino Glazebrook,Positive,,10/22/2023,Billing Question,Chatbot,Below SLA,8,Baltimore/MD,114
OSC-03326396-5-498513-oF,Aurlie McGrey,Negative,,10/7/2023,Billing Question,Web,Below SLA,17,Los Angeles/CA,406
ITV-54707853-I-046603-As,Carmina Mobius,Neutral,,10/4/2023,Payments,Call-Center,Within SLA,15,Los Angeles/CA,431
AQE-80812745-G-036986-X7,Cornell Enderby,Positive,9,10/25/2023,Billing Question,Email,Above SLA,24,Chicago/IL,225
ONM-47901319-G-508896-8O,Karin Longworth,Neutral,5,10/3/2023,Billing Question,Web,Within SLA,32,Baltimore/MD,122
JJF-96728024-x-401120-vH,Cynthy Abberley,Very Negative,3,10/1/2023,Billing Question,Call-Center,Within SLA,33,Los Angeles/CA,431
BYS-17059755-H-737221-YH,Culley Melbourne,Neutral,8,10/9/2023,Billing Question,Call-Center,Within SLA,45,Los Angeles/CA,424
TYL-42340002-4-571920-oC,Noelyn Bagshaw,Positive,,10/22/2023,Payments,Call-Center,Within SLA,41,Baltimore/MD,113
GVO-64633589-x-730314-N2,Penni Chellam,Negative,,10/4/2023,Billing Question,Chatbot,Below SLA,10,Denver/CO,313
STJ-93558892-J-899123-KL,Carolus Lumley,Neutral,,10/17/2023,Billing Question,Web,Within SLA,27,Baltimore/MD,136
VWV-94542898-a-159155-zj,Ogdon Heavyside,Negative,,10/7/2023,Billing Question,Email,Below SLA,9,Los Angeles/CA,440
FYC-75706542-0-860842-yB,Felicle Tallet,Very Positive,,10/22/2023,Billing Question,Email,Within SLA,7,Los Angeles/CA,435
GWO-95771714-3-430704-2t,Gunner Ferreli,Neutral,,10/17/2023,Billing Question,Chatbot,Below SLA,27,Los Angeles/CA,429
KYM-70180217-a-664048-jx,Daisy Moore,Negative,3,10/7/2023,Billing Question,Email,Above SLA,13,Los Angeles/CA,413
HOA-76922571-I-492651-vT,Kellina Ogborn,Positive,,10/19/2023,Billing Question,Email,Within SLA,20,Baltimore/MD,108
PJX-88764564-I-935912-g2,Simonne Beldum,Negative,,10/27/2023,Billing Question,Chatbot,Below SLA,38,Baltimore/MD,149
VMU-38215879-q-591778-6C,Chariot Patifield,Negative,,10/22/2023,Service Outage,Chatbot,Within SLA,36,Los Angeles/CA,408
VQX-55060782-J-230546-ZX,Garry Gummory,Negative,,10/11/2023,Billing Question,Email,Within SLA,13,Baltimore/MD,103
RVM-72309450-7-071232-r0,Arnuad Herety,Negative,,10/27/2023,Billing Question,Chatbot,Within SLA,17,Chicago/IL,211
OIU-68760717-g-285090-gk,Lauren Zupa,Neutral,,10/11/2023,Billing Question,Email,Below SLA,25,Denver/CO,316
JQF-70124954-J-597255-PY,Nanice Jacquest,Positive,,10/10/2023,Billing Question,Web,Within SLA,36,Baltimore/MD,108
VFJ-48165552-p-093479-42,Waldon Kettow,Negative,,10/21/2023,Service Outage,Chatbot,Above SLA,33,Los Angeles/CA,411
YYA-60385877-k-230397-Vz,Chad Guyton,Positive,,10/28/2023,Billing Question,Web,Above SLA,12,Baltimore/MD,151
QDU-01628818-G-427713-rB,Simone Priel,Negative,3,10/2/2023,Service Outage,Chatbot,Within SLA,8,Los Angeles/CA,427
WBK-87802524-A-478507-xF,Page Battey,Negative,4,10/22/2023,Billing Question,Chatbot,Within SLA,38,Baltimore/MD,112
PCV-79909050-b-859442-RA,Astra Giddins,Negative,3,10/21/2023,Billing Question,Chatbot,Within SLA,20,Los Angeles/CA,433
PPQ-19595936-b-349757-zO,Tucky Skillings,Negative,,10/13/2023,Billing Question,Chatbot,Above SLA,40,Baltimore/MD,105
JHK-92788108-r-951669-yg,Yehudi Bolliver,Very Negative,,10/21/2023,Service Outage,Chatbot,Within SLA,13,Denver/CO,312
EEQ-66747989-7-738291-qG,Stillmann Dickerline,Neutral,7,10/26/2023,Billing Question,Chatbot,Above SLA,21,Chicago/IL,206
MPX-42310853-I-453077-Uw,Bentley Pittson,Negative,,10/28/2023,Billing Question,Chatbot,Within SLA,19,Los Angeles/CA,410
AFA-92102231-t-302932-vx,Gabbey Howgego,Very Negative,3,10/7/2023,Billing Question,Email,Within SLA,17,Denver/CO,310
APB-71537242-c-461569-iO,Gisela Elphee,Negative,,10/11/2023,Billing Question,Call-Center,Below SLA,30,Baltimore/MD,141
NYX-04076403-8-791350-zU,Kenn O'Hannigan,Neutral,,10/21/2023,Billing Question,Chatbot,Within SLA,29,Los Angeles/CA,433
YLH-29965857-K-940001-mP,Myrilla Jannex,Positive,8,10/25/2023,Billing Question,Call-Center,Within SLA,33,Los Angeles/CA,441
VPN-58490655-Q-867267-On,Miquela Brotherhead,Very Negative,2,10/23/2023,Service Outage,Chatbot,Above SLA,44,Los Angeles/CA,419
ZET-75710258-M-584232-iG,Barnett Bouda,Neutral,7,10/13/2023,Billing Question,Web,Within SLA,15,Los Angeles/CA,406
RJU-38086470-F-542491-Ld,Ciro Ellerker,Very Negative,,10/7/2023,Service Outage,Email,Below SLA,37,Los Angeles/CA,429
GVB-00188821-F-519915-6o,Mile Ledley,Negative,,10/26/2023,Billing Question,Chatbot,Within SLA,29,Chicago/IL,222
FML-14928214-o-995844-a1,Minna Volonte,Negative,,10/20/2023,Billing Question,Email,Within SLA,16,Los Angeles/CA,433
OMD-41213205-u-340795-XV,Kore Swetenham,Neutral,,10/26/2023,Service Outage,Email,Above SLA,12,Los Angeles/CA,418
GOR-38284182-z-918303-F6,Brunhilde Wilshaw,Very Negative,,10/4/2023,Billing Question,Web,Within SLA,35,Los Angeles/CA,410
RQI-19690115-K-955824-9d,Cristabel Anderson,Neutral,5,10/25/2023,Billing Question,Call-Center,Below SLA,21,Los Angeles/CA,435
NDE-43466400-z-291648-hu,Joly Sterman,Very Negative,,10/8/2023,Billing Question,Chatbot,Within SLA,28,Baltimore/MD,123
OLP-38117734-5-839403-rx,Eddy Vakhrushev,Negative,5,10/17/2023,Billing Question,Call-Center,Within SLA,6,Chicago/IL,226
UGR-81129339-X-197225-77,Merle Darnborough,Neutral,5,10/5/2023,Billing Question,Chatbot,Within SLA,21,Los Angeles/CA,425
AAY-71123295-b-462877-Yc,Megan Soanes,Neutral,,10/4/2023,Billing Question,Chatbot,Within SLA,11,Baltimore/MD,126
CNT-24205515-A-710747-wM,Lonna Iacovuzzi,Negative,5,10/28/2023,Payments,Call-Center,Within SLA,39,Los Angeles/CA,405
RDH-26273242-b-264768-bY,Luciana Anslow,Neutral,,10/11/2023,Billing Question,Web,Below SLA,20,Los Angeles/CA,405
QWF-59813603-W-781546-UI,Andrey Kornousek,Neutral,8,10/2/2023,Payments,Call-Center,Above SLA,26,Los Angeles/CA,424
LDO-20816588-C-642258-Ur,Hewitt Traynor,Negative,,10/1/2023,Billing Question,Web,Within SLA,38,Los Angeles/CA,413
EAO-33935459-V-169460-ZZ,Mickey Bogges,Very Negative,2,10/3/2023,Billing Question,Web,Within SLA,26,Los Angeles/CA,422
WXD-52432336-q-784033-Qa,Adelina Thieme,Neutral,,10/3/2023,Billing Question,Email,Within SLA,24,Baltimore/MD,131
XDZ-38703879-c-531575-oX,Quinn Wolstenholme,Negative,,10/6/2023,Payments,Call-Center,Within SLA,44,Baltimore/MD,123
OIQ-38638208-B-480109-IS,Tristam McCullock,Negative,3,10/19/2023,Billing Question,Chatbot,Within SLA,31,Baltimore/MD,144
AMM-37420365-a-169743-J4,Dare Carslaw,Very Negative,,10/22/2023,Payments,Call-Center,Below SLA,42,Los Angeles/CA,418
JEG-02892553-G-084072-M7,Katti Denkel,Very Positive,10,10/7/2023,Billing Question,Call-Center,Above SLA,43,Los Angeles/CA,417
QOW-77019119-o-655590-p9,Martie Cradduck,Negative,,10/1/2023,Payments,Call-Center,Within SLA,18,Baltimore/MD,148
ZPT-75286667-y-390505-Lz,Dana Jahnel,Very Negative,2,10/4/2023,Billing Question,Email,Within SLA,28,Los Angeles/CA,402
IXW-30123932-n-457094-ss,Austen Rilston,Negative,6,10/26/2023,Billing Question,Web,Within SLA,10,Baltimore/MD,126
LSE-20568700-R-031646-Hl,Ad Cosson,Neutral,,10/4/2023,Billing Question,Chatbot,Below SLA,33,Chicago/IL,208
KPS-10744028-Z-778234-2a,Clement Frick,Very Negative,2,10/13/2023,Billing Question,Web,Below SLA,34,Baltimore/MD,142
KPZ-94520632-A-912987-pT,Shawnee Crosfeld,Negative,,10/29/2023,Billing Question,Call-Center,Within SLA,41,Baltimore/MD,121
UDX-29189809-y-119203-ev,Hazel Rohmer,Negative,,10/5/2023,Billing Question,Chatbot,Within SLA,10,Baltimore/MD,121
QDI-03809541-A-895237-Wb,Arther Widdows,Negative,,10/11/2023,Payments,Call-Center,Below SLA,26,Baltimore/MD,144
OON-67380812-W-310309-FY,Ricardo Lemerie,Very Negative,2,10/9/2023,Billing Question,Web,Within SLA,11,Baltimore/MD,121
RQW-09878065-a-195824-0V,Callida Ruddom,Very Negative,4,10/26/2023,Billing Question,Web,Within SLA,41,Chicago/IL,216
LKK-38251548-9-794103-RN,Kellby MacIllrick,Negative,3,10/19/2023,Payments,Call-Center,Below SLA,5,Baltimore/MD,119
VNU-18253475-a-038240-Ga,Nesta Dunbavin,Very Negative,2,10/3/2023,Billing Question,Chatbot,Within SLA,29,Baltimore/MD,136
YMF-86014824-D-319659-j0,Mab Alesbrook,Neutral,,10/15/2023,Billing Question,Web,Within SLA,20,Denver/CO,305
FME-49383622-O-247175-qK,Aimil Emmison,Very Positive,,10/16/2023,Billing Question,Email,Within SLA,14,Los Angeles/CA,428
VYO-86422514-U-227187-Ti,Ximenes Marchington,Negative,,10/6/2023,Service Outage,Email,Within SLA,34,Los Angeles/CA,432
JCS-02573827-G-532046-y2,Kizzie Abson,Negative,,10/14/2023,Billing Question,Call-Center,Above SLA,14,Los Angeles/CA,403
ECI-18042319-5-355404-xP,Roarke Norcott,Neutral,,10/6/2023,Billing Question,Chatbot,Above SLA,26,Los Angeles/CA,440
BHI-48212400-E-138954-dW,Rianon Dowthwaite,Negative,,10/21/2023,Payments,Call-Center,Below SLA,15,Chicago/IL,216
DZT-94781477-C-929683-Rw,Molly Pratchett,Positive,7,10/1/2023,Billing Question,Call-Center,Above SLA,19,Baltimore/MD,132
WZL-75332501-g-174571-fa,Mallorie Codner,Very Positive,,10/24/2023,Billing Question,Chatbot,Above SLA,28,Chicago/IL,226
ILE-00487997-6-357818-aH,Murdoch Pinckney,Very Negative,2,10/12/2023,Billing Question,Chatbot,Within SLA,37,Los Angeles/CA,411
IAH-59202284-Y-724775-Vu,Marten Zellmer,Neutral,,10/8/2023,Service Outage,Chatbot,Within SLA,36,Chicago/IL,224
UZD-46265741-u-983558-Na,Corette Benfell,Very Positive,,10/28/2023,Billing Question,Chatbot,Within SLA,21,Los Angeles/CA,428
HVO-65076911-Q-531692-nx,Antonia Mackriell,Negative,5,10/24/2023,Billing Question,Web,Within SLA,34,Los Angeles/CA,408
IWP-27688625-x-844850-OV,Yasmin Nerheny,Negative,,10/2/2023,Payments,Call-Center,Within SLA,30,Baltimore/MD,144
XXB-32685678-z-268929-1T,Karim Wike,Negative,4,10/13/2023,Service Outage,Email,Within SLA,36,Denver/CO,303
BWE-71942658-o-886001-qu,Calli Renard,Neutral,,10/30/2023,Billing Question,Web,Within SLA,34,Baltimore/MD,115
HWK-80172806-C-335673-F3,Far Ruddin,Positive,9,10/5/2023,Billing Question,Chatbot,Within SLA,23,Los Angeles/CA,437
GKG-68892254-a-187221-jX,Samuele Comini,Positive,,10/5/2023,Service Outage,Chatbot,Below SLA,22,Los Angeles/CA,404
BME-48871605-Q-265491-D0,Faydra Jennery,Neutral,,10/3/2023,Billing Question,Email,Above SLA,11,Chicago/IL,216
MBD-09503050-g-001793-bp,Tore Goley,Neutral,,10/18/2023,Payments,Call-Center,Within SLA,12,Baltimore/MD,130
NOU-62940004-s-710157-je,Basil Kelner,Negative,5,10/21/2023,Service Outage,Email,Below SLA,34,Baltimore/MD,123
FJF-39694670-C-752443-an,Rosita Senior,Negative,3,10/23/2023,Billing Question,Call-Center,Within SLA,37,Los Angeles/CA,414
FSS-99059580-E-952028-bV,Bobine Tym,Negative,4,10/23/2023,Payments,Call-Center,Within SLA,44,Los Angeles/CA,429
RTU-32633837-H-562269-E0,Melisande Widdicombe,Very Negative,,10/18/2023,Billing Question,Chatbot,Within SLA,10,Los Angeles/CA,441
CEZ-59446789-m-098378-hy,Inness Shutler,Neutral,,10/7/2023,Billing Question,Web,Within SLA,15,Los Angeles/CA,406
DAB-21865268-A-869714-aS,Dacy Schout,Positive,,10/24/2023,Billing Question,Call-Center,Above SLA,28,Los Angeles/CA,407
AXG-57231742-S-194555-D4,Thibaut Brahams,Very Negative,,10/7/2023,Service Outage,Web,Within SLA,25,Denver/CO,321
VGP-06424115-L-723036-Fe,Aimil Macconachy,Very Positive,,10/7/2023,Payments,Call-Center,Within SLA,29,Los Angeles/CA,423
RVM-77745768-B-683111-LM,Fernanda Eldredge,Very Negative,,10/16/2023,Billing Question,Chatbot,Within SLA,27,Los Angeles/CA,409
JYB-69576597-d-628098-DG,Cam Urian,Positive,7,10/3/2023,Billing Question,Web,Within SLA,24,Baltimore/MD,128
VIU-03372666-V-502516-BW,Jefferson Valentelli,Very Positive,,10/11/2023,Payments,Call-Center,Below SLA,5,Denver/CO,305
OFQ-65215203-7-601963-o2,Harlen Barfford,Negative,,10/22/2023,Billing Question,Email,Below SLA,9,Denver/CO,318
SHS-67596857-l-372042-Mt,Stillmann De Beneditti,Negative,,10/11/2023,Service Outage,Email,Below SLA,26,Los Angeles/CA,431
VCA-79987040-y-692172-zZ,Fidelia Mechem,Neutral,5,10/3/2023,Billing Question,Email,Below SLA,14,Chicago/IL,213
EDZ-27957010-n-019992-bE,Charles Taffe,Negative,,10/17/2023,Billing Question,Call-Center,Below SLA,29,Baltimore/MD,138
SZC-15886289-m-159698-rE,Panchito Gulc,Very Negative,,10/11/2023,Payments,Call-Center,Below SLA,6,Los Angeles/CA,417
YUS-37771979-w-254052-OL,Livvyy Aucoate,Very Positive,,10/6/2023,Billing Question,Web,Within SLA,39,Baltimore/MD,147
YBS-70149867-1-509150-D3,Breanne Mattecot,Negative,,10/28/2023,Billing Question,Call-Center,Below SLA,42,Baltimore/MD,142
HZF-89926395-m-865223-ju,Jamesy Wyllie,Negative,,10/17/2023,Billing Question,Web,Below SLA,37,Denver/CO,327
MJW-08708865-0-984430-cm,Trudey Quemby,Neutral,,10/13/2023,Billing Question,Email,Within SLA,15,Chicago/IL,221
GPW-56324370-E-754823-ot,Portie Fransemai,Very Positive,10,10/25/2023,Billing Question,Web,Below SLA,26,Chicago/IL,202
